id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
22310,2024-08-25 13:17:34.19753+00,111917,48312,0,0,-1,0,0.07
22311,2024-08-25 13:17:35.167992+00,112917,48312,0,0,-1,0,0.03
22312,2024-08-25 13:17:36.180001+00,113917,48312,0,0,-1,0,0.02
22313,2024-08-25 13:17:37.183014+00,114917,48312,0,0,-1,0,0.02
22314,2024-08-25 13:17:38.182063+00,115917,48312,0,0,-1,0,0.03
22315,2024-08-25 13:17:39.169859+00,116917,48312,0,0,-1,0,0.05
22316,2024-08-25 13:17:40.179065+00,117917,48312,0,0,-1,0,0.02
22317,2024-08-25 13:17:41.179896+00,118917,48312,0,0,-1,0,0.02
22318,2024-08-25 13:17:42.21554+00,119917,48312,0,0,-1,0,0.05
22319,2024-08-25 13:17:43.185605+00,120917,48312,0,0,-1,0,0.12
22320,2024-08-25 13:17:44.185702+00,121917,48312,0,0,-1,0,0.12
22321,2024-08-25 13:17:45.189535+00,122917,48312,0,0,-1,0,0.02
22322,2024-08-25 13:17:46.165452+00,123917,48312,0,0,-1,0,0.02
22323,2024-08-25 13:17:47.305563+00,124917,48312,0,0,-1,0,0.02
22324,2024-08-25 13:17:48.165276+00,125917,48312,0,0,-1,0,0.02
22325,2024-08-25 13:17:49.202343+00,126917,48312,0,0,-1,0,0.1
22326,2024-08-25 13:17:50.166564+00,127917,48312,0,0,-1,0,0.05
22327,2024-08-25 13:17:51.223746+00,128917,48312,0,0,-1,0,0.05
22328,2024-08-25 13:17:52.158847+00,129917,48312,0,0,-1,0,0.1
22329,2024-08-25 13:17:53.217908+00,130917,48312,0,0,-1,0,0.16
22330,2024-08-25 13:17:54.159742+00,131917,48312,0,0,-1,0,0.17
22331,2024-08-25 13:17:55.171514+00,132917,48312,0,0,-1,0,0.03
22332,2024-08-25 13:17:56.183335+00,133917,48312,0,0,-1,0,0.03
22333,2024-08-25 13:17:57.169107+00,134917,48312,0,0,-1,0,0.02
22334,2024-08-25 13:17:58.18968+00,135917,48312,0,0,-1,0,0.02
22335,2024-08-25 13:17:59.173052+00,136917,48312,0,0,-1,0,0.02
22336,2024-08-25 13:18:00.199357+00,137917,48312,0,0,-1,0,0.07
22337,2024-08-25 13:18:01.165477+00,138917,48312,0,0,-1,0,0.02
22338,2024-08-25 13:18:02.170435+00,139917,48312,0,0,-1,0,0.09
22339,2024-08-25 13:18:03.18078+00,140917,48312,0,0,-1,0,0.07
22340,2024-08-25 13:18:04.183954+00,141917,48312,0,0,-1,0,0.1
22341,2024-08-25 13:18:05.216231+00,142917,48312,0,0,-1,0,0.03
22342,2024-08-25 13:18:06.201485+00,143917,48312,0,0,-1,0,0.02
22343,2024-08-25 13:18:07.194072+00,144917,48312,0,0,-1,0,0.02
22344,2024-08-25 13:18:08.176081+00,145917,48312,0,0,-1,0,0.03
22345,2024-08-25 13:18:09.164886+00,146917,48312,0,0,-1,0,0.02
22346,2024-08-25 13:18:10.178303+00,147917,48312,0,0,-1,0,0.03
22347,2024-08-25 13:18:11.191874+00,148917,48312,0,0,-1,0,0.05
22348,2024-08-25 13:18:12.180246+00,149917,48312,0,0,-1,0,0.03
22349,2024-08-25 13:18:13.195738+00,150917,48312,0,0,-1,0,0.17
22350,2024-08-25 13:18:14.16555+00,151917,48312,0,0,-1,0,0.05
22351,2024-08-25 13:18:15.172315+00,152917,48312,0,0,-1,0,0.14
22352,2024-08-25 13:18:16.172981+00,153917,48312,0,0,-1,0,0.21
22353,2024-08-25 13:18:17.164636+00,154917,48312,0,0,-1,0,0.02
22354,2024-08-25 13:18:18.174066+00,155917,48312,0,0,-1,0,0.02
22355,2024-08-25 13:18:19.187368+00,156917,48312,0,0,-1,0,0.02
