id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
23579,2024-08-25 16:46:25.997111+00,185614,41904,0,0,0,0,0.05
23580,2024-08-25 16:46:26.982969+00,186614,41712,0,0,0,0,0.07
23581,2024-08-25 16:46:28.191358+00,187614,41520,0,0,0,0,0.07
23582,2024-08-25 16:46:28.982785+00,188614,46128,0,0,0,0,0.05
23583,2024-08-25 16:46:30.030978+00,189614,45552,0,0,0,0,0.02
23584,2024-08-25 16:46:31.074992+00,190614,45360,0,0,0,0,0
23585,2024-08-25 16:46:32.279856+00,191614,44784,0,0,0,0,0.02
23586,2024-08-25 16:46:33.006522+00,192614,44784,0,0,0,0,0
23587,2024-08-25 16:46:34.298552+00,193614,44784,0,0,0,0,0.02
23588,2024-08-25 16:46:34.984198+00,194614,44784,0,0,0,0,0.02
23589,2024-08-25 16:46:35.990692+00,195614,43624,0,0,0,0,0.02
23590,2024-08-25 16:46:36.983674+00,196614,43880,0,0,0,0,0.03
23591,2024-08-25 16:46:38.043642+00,197614,45416,0,0,0,0,0.05
23592,2024-08-25 16:46:38.986596+00,198614,45576,0,0,0,0,0.03
23593,2024-08-25 16:46:40.277969+00,199614,45192,0,0,0,0,0.05
23594,2024-08-25 16:46:40.997568+00,200614,45000,0,0,0,0,0.05
23595,2024-08-25 16:46:42.040545+00,201614,44976,0,0,0,0,0.07
23596,2024-08-25 16:46:42.994922+00,202614,44784,0,0,0,0,0.05
23597,2024-08-25 16:46:44.111854+00,203614,43624,0,0,0,0,0.03
23598,2024-08-25 16:46:44.990345+00,204614,43880,0,0,0,0,0.12
23599,2024-08-25 16:46:45.984533+00,205614,43824,0,0,0,0,0.03
23600,2024-08-25 16:46:46.99421+00,206614,43440,0,0,0,0,0.02
23601,2024-08-25 16:46:48.041372+00,207614,43440,0,0,0,0,0.02
23602,2024-08-25 16:46:48.984152+00,208614,43440,0,0,0,0,0.02
23603,2024-08-25 16:46:50.277406+00,209614,44096,0,0,0,0,0.02
23604,2024-08-25 16:46:50.990768+00,210614,43824,0,0,0,0,0.03
23605,2024-08-25 16:46:52.191741+00,211614,43824,0,0,0,0,0.03
23606,2024-08-25 16:46:52.988264+00,212614,43632,0,0,0,0,0.02
23607,2024-08-25 16:46:54.040115+00,213614,43248,0,0,0,0,0.02
23608,2024-08-25 16:46:54.993741+00,214614,43056,0,0,0,0,0.02
23609,2024-08-25 16:46:56.546939+00,215614,43248,0,0,0,0,0.03
23610,2024-08-25 16:46:57.080238+00,216708,43168,0,0,-1,0,0
23611,2024-08-25 16:46:58.271028+00,217708,43824,0,0,0,0,0.02
23612,2024-08-25 16:46:59.083006+00,218708,43632,0,0,0,0,0.02
